 1.66666666666666657E-001, 0.00000000000000000E+000, 0.00000000000000000E+000
 3.33333333333333315E-001, 0.00000000000000000E+000, 0.00000000000000000E+000
 5.00000000000000000E-001, 0.00000000000000000E+000, 0.00000000000000000E+000
 6.66666666666666630E-001, 0.00000000000000000E+000, 0.00000000000000000E+000
 8.33333333333333370E-001, 0.00000000000000000E+000, 0.00000000000000000E+000
 1.00000000000000000E+000, 0.00000000000000000E+000, 0.00000000000000000E+000
 1.00000000000000000E+000, 1.66666666666666657E-001, 0.00000000000000000E+000
 1.00000000000000000E+000, 3.33333333333333315E-001, 0.00000000000000000E+000
 1.00000000000000000E+000, 5.00000000000000000E-001, 0.00000000000000000E+000
 1.00000000000000000E+000, 6.66666666666666630E-001, 0.00000000000000000E+000
 1.00000000000000000E+000, 8.33333333333333370E-001, 0.00000000000000000E+000
 1.00000000000000000E+000, 1.00000000000000000E+000, 0.00000000000000000E+000
 1.00000000000000000E+000, 1.00000000000000000E+000, 2.50000000000000000E-001
 1.00000000000000000E+000, 1.00000000000000000E+000, 5.00000000000000000E-001
 1.00000000000000000E+000, 1.00000000000000000E+000, 7.50000000000000000E-001
 1.00000000000000000E+000, 1.00000000000000000E+000, 1.00000000000000000E+000
