 1.00000000000000000E+000, 0.00000000000000000E+000, 0.00000000000000000E+000
 1.00000000000000000E+000, 5.00000000000000000E-001, 0.00000000000000000E+000
 1.00000000000000000E+000, 1.00000000000000000E+000, 0.00000000000000000E+000
 0.00000000000000000E+000, 1.00000000000000000E+000, 0.00000000000000000E+000
 0.00000000000000000E+000, 0.00000000000000000E+000, 1.00000000000000000E+000
 6.66666666666666630E-001, 0.00000000000000000E+000, 1.00000000000000000E+000
 1.00000000000000000E+000, 0.00000000000000000E+000, 0.00000000000000000E+000
 1.00000000000000000E+000, 5.00000000000000000E-001, 0.00000000000000000E+000
 1.00000000000000000E+000, 1.00000000000000000E+000, 0.00000000000000000E+000
 0.00000000000000000E+000, 1.00000000000000000E+000, 0.00000000000000000E+000
 0.00000000000000000E+000, 0.00000000000000000E+000, 1.00000000000000000E+000
 6.66666666666666630E-001, 0.00000000000000000E+000, 1.00000000000000000E+000
 1.00000000000000000E+000, 0.00000000000000000E+000, 0.00000000000000000E+000
 1.00000000000000000E+000, 5.00000000000000000E-001, 0.00000000000000000E+000
 1.00000000000000000E+000, 1.00000000000000000E+000, 0.00000000000000000E+000
 0.00000000000000000E+000, 1.00000000000000000E+000, 0.00000000000000000E+000
