 5.89255650988789598E-002, 0.00000000000000000E+000, 0.00000000000000000E+000
 9.77692361093803614E-002, 5.11309992564913593E-002, 5.11309992564913593E-002
 1.25081672664708599E-001, 7.23101526062187167E-002, 7.23101526062187167E-002
 1.47417862363388136E-001, 8.85614885540095265E-002, 8.85614885540095265E-002
 1.66789170664585984E-001, 1.02261998512982719E-001, 1.02261998512982719E-001
 1.84133725205813226E-001, 1.14332390095005898E-001, 1.14332390095005898E-001
 1.99979574120357301E-001, 1.25244858217029909E-001, 1.25244858217029909E-001
 2.14658872103039383E-001, 1.35279908318904629E-001, 1.35279908318904629E-001
 2.28396656454814523E-001, 1.44620305212437433E-001, 1.44620305212437433E-001
 2.41353752792302978E-001, 1.53392997769474099E-001, 1.53392997769474099E-001
 2.53649828097946173E-001, 1.61690416690888655E-001, 1.61690416690888655E-001
 2.65376782332794103E-001, 1.69582339689722777E-001, 1.69582339689722777E-001
 2.76607009868688469E-001, 1.77122977108019053E-001, 1.77122977108019053E-001
 2.87398746023162510E-001, 1.84355439584990705E-001, 1.84355439584990705E-001
 2.97799665081873166E-001, 1.91314681061183822E-001, 1.91314681061183822E-001
 3.07849381727599625E-001, 1.98029508595334858E-001, 1.98029508595334858E-001
 3.17581238641792107E-001, 2.04523997025965437E-001, 2.04523997025965437E-001
 3.27023614505809690E-001, 2.10818510677891952E-001, 2.10818510677891952E-001
 3.36200900878676989E-001, 2.16930457818656164E-001, 2.16930457818656164E-001
 3.45134244981316729E-001, 2.22874858641299162E-001, 2.22874858641299162E-001
 3.53842123504272854E-001, 2.28664780190011796E-001, 2.28664780190011796E-001
 3.62340792173890647E-001, 2.34311674451602447E-001, 2.34311674451602447E-001
 3.70644642454726614E-001, 2.39825644728167142E-001, 2.39825644728167142E-001
 3.78766487809549635E-001, 2.45215658052760493E-001, 2.45215658052760493E-001
 3.86717795808224019E-001, 2.50489716434059817E-001, 2.50489716434059817E-001
 3.94508878102839133E-001, 2.55654996282456803E-001, 2.55654996282456803E-001
 4.02149047256300629E-001, 2.60717962958347593E-001, 2.60717962958347593E-001
 4.09646747230268948E-001, 2.65684465662028579E-001, 2.65684465662028579E-001
 4.17009662745996157E-001, 2.70559816637809258E-001, 2.70559816637809258E-001
 4.24244811554271073E-001, 2.75348857749677767E-001, 2.75348857749677767E-001
 4.31358622769857813E-001, 2.80056016805601937E-001, 2.80056016805601937E-001
 4.38357003759604624E-001, 2.84685355496180958E-001, 2.84685355496180958E-001
 4.45245397564407841E-001, 2.89240610424874867E-001, 2.89240610424874867E-001
 4.52028832442663064E-001, 2.93725228409004002E-001, 2.93725228409004002E-001
 4.58711964817429485E-001, 2.98142396999971970E-001, 2.98142396999971970E-001
 4.65299116669971979E-001, 3.02495070991010084E-001, 3.02495070991010084E-001
 4.71794308232990178E-001, 3.06785995538948197E-001, 3.06785995538948197E-001
 4.78201286686093407E-001, 3.11017726414091811E-001, 3.11017726414091811E-001
 4.84523551435247446E-001, 3.15192647802511661E-001, 3.15192647802511661E-001
 4.90764376460450125E-001, 3.19312988012898591E-001, 3.19312988012898591E-001
 4.96926830136795783E-001, 3.23380833381777311E-001, 3.23380833381777311E-001
